12,50
22,50
31,50
11,50
43,50
13,50
28,50
44,50
13,50
17,50
38,50
24,50
3,50
26,50
31,50
33,50
45,50
5,50
21,50
5,50
19,50
24,50
37,50
12,50
9,50
24,50
42,50
3,50
38,50
43,50
17,50
15,50
48,50
49,50
40,50
4,50
31,50
12,50
41,50
9,50
49,50
39,50
5,50
39,50
6,50
48,50
4,50
43,50
33,50
12,50
43,50
44,50
15,50
30,50
49,50
0,50
41,50
14,50
7,50
27,50
38,50
21,50
39,50
49,50
44,50
39,50
44,50
24,50
15,50
9,50
13,50
28,50
4,50
30,50
20,50
48,50
8,50
1,50
23,50
48,50
37,50
18,50
9,50
21,50
20,50
15,50
6,50
28,50
39,50
26,50
18,50
1,50
7,50
46,50
12,50
6,50
41,50
43,50
7,50
12,50
39,50
9,50
16,50
24,50
39,50
6,50
19,50
32,50
26,50
15,50
9,50
10,50
29,50
23,50
40,50
2,50
38,50
15,50
32,50
20,50
25,50
4,50
24,50
7,50
8,50
23,50
3,50
45,50
20,50
4,50
46,50
7,50
19,50
8,50
46,50
20,50
25,50
23,50
27,50
28,50
5,50
17,50
39,50
9,50
44,50
35,50
28,50
47,50
14,50
49,50
3,50
44,50
24,50
28,50
26,50
41,50
15,50
24,50
48,50
41,50
33,50
44,50
0,50
46,50
13,50
37,50
9,50
24,50
10,50
21,50
9,50
43,50
16,50
22,50
5,50
37,50
26,50
14,50
18,50
30,50
13,50
21,50
43,50
48,50
36,50
14,50
34,50
28,50
26,50
34,50
32,50
26,50
4,50
15,50
19,50
44,50
4,50
14,50
23,50
29,50
39,50
32,50
36,50
28,50
22,50
42,50
48,50
42,50
33,50
33,50
1,50
13,50
15,50
28,50
28,50
21,50
14,50
23,50
33,50
2,50
28,50
20,50
11,50
46,50
39,50
14,50
8,50
21,50
6,50
9,50
27,50
21,50
47,50
43,50
6,50
13,50
8,50
2,50
45,50
49,50
46,50
47,50
11,50
36,50
17,50
34,50
5,50
4,50
10,50
41,50
22,50
3,50
35,50
2,50
19,50
35,50
41,50
13,50
39,50
2,50
16,50
24,50
6,50
3,50
5,50
30,50
37,50
10,50
13,50
27,50
11,50
32,50
3,50
28,50
1,50
23,50
50,50
2,50
18,50
22,50
30,50
7,50
50,50
30,50
27,50
43,50
20,50
41,50
5,50
45,50
23,50
25,50
45,50
32,50
27,50
33,50
35,50
50,50
17,50
23,50
38,50
31,50
15,50
4,50
38,50
7,50
14,50
47,50
12,50
44,50
9,50
24,50
5,50
19,50
30,50
12,50
14,50
48,50
32,50
30,50
5,50
6,50
47,50
15,50
0,50
36,50
43,50
18,50
34,50
42,50
13,50
24,50
6,50
26,50
8,50
18,50
33,50
37,50
27,50
2,50
7,50
28,50
16,50
42,50
20,50
42,50
8,50
34,50
3,50
29,50
10,50
33,50
9,50
21,50
19,50
13,50
34,50
27,50
47,50
28,50
9,50
2,50
2,50
39,50
41,50
42,50
8,50
30,50
34,50
11,50
8,50
3,50
2,50
3,50
46,50
3,50
7,50
32,50
39,50
38,50
32,50
28,50
40,50
26,50
1,50
22,50
30,50
28,50
6,50
20,50
2,50
16,50
33,50
7,50
8,50
47,50
6,50
7,50
12,50
27,50
33,50
45,50
27,50
30,50
41,50
32,50
2,50
7,50
5,50
22,50
38,50
20,50
15,50
7,50
3,50
4,50
11,50
34,50
26,50
43,50
6,50
39,50
27,50
6,50
3,50
9,50
2,50
46,50
5,50
41,50
50,50
14,50
1,50
26,50
41,50
47,50
30,50
43,50
29,50
27,50
25,50
23,50
36,50
7,50
0,50
47,50
38,50
31,50
18,50
32,50
46,50
36,50
37,50
27,50
43,50
43,50
17,50
43,50
16,50
22,50
48,50
14,50
20,50
16,50
48,50
18,50
29,50
31,50
23,50
32,50
18,50
5,50
36,50
34,50
46,50
33,50
39,50
13,50
36,50
47,50
4,50
50,50
12,50
15,50
20,50
4,50
39,50
46,50
8,50
39,50
16,50
40,50
26,50
16,50
24,50
42,50
36,50
32,50
1,50
9,50
32,50
40,50
24,50
23,50
1,50
16,50
0,50
30,50
21,50
26,50
26,50
37,50
30,50
11,50
0,50
17,50
0,50
4,50
45,50
41,50
49,50
10,50
45,50
44,50
49,50
36,50
25,50
10,50
8,50
14,50
13,50
15,50
41,50
40,50
45,50
30,50
42,50
27,50
40,50
43,50
18,50
4,50
41,50
12,50
17,50
17,50
4,50
13,50
20,50
11,50
16,50
38,50
15,50
36,50
22,50
16,50
1,50
8,50
4,50
38,50
26,50
36,50
45,50
2,50
38,50
28,50
20,50
36,50
4,50
24,50
25,50
37,50
41,50
12,50
34,50
8,50
47,50
49,50
24,50
30,50
10,50
12,50
34,50
36,50
2,50
27,50
3,50
5,50
4,50
17,50
45,50
41,50
28,50
4,50
42,50
18,50
5,50
38,50
30,50
17,50
35,50
21,50
4,50
38,50
14,50
22,50
15,50
39,50
18,50
35,50
16,50
39,50
31,50
16,50
22,50
26,50
24,50
34,50
11,50
8,50
39,50
18,50
23,50
2,50
43,50
33,50
21,50
2,50
24,50
11,50
15,50
28,50
34,50
15,50
44,50
20,50
3,50
44,50
48,50
19,50
18,50
22,50
48,50
47,50
40,50
33,50
10,50
24,50
4,50
33,50
20,50
28,50
44,50
21,50
2,50
38,50
15,50
27,50
36,50
34,50
45,50
32,50
10,50
36,50
5,50
23,50
28,50
12,50
13,50
7,50
5,50
48,50
11,50
18,50
27,50
8,50
11,50
10,50
33,50
47,50
43,50
17,50
10,50
28,50
7,50
28,50
5,50
0,50
49,50
27,50
3,50
48,50
13,50
28,50
33,50
10,50
27,50
27,50
9,50
19,50
46,50
17,50
41,50
48,50
30,50
47,50
31,50
45,50
22,50
41,50
21,50
17,50
41,50
